Customer_ID,Gender,Age,City,Product_Category,Product_ID,Price,Quantity,Purchase_Date,Payment_Method,Browsing_Time_mins,Cart_Abandonment_Flag,Discount_Applied,Loyalty_Points_Earned
CUST2675,Female,40,Delhi,Apparel,PROD841,2173.55,4,2023-10-18,Credit Card,25.18,0,12.8,37
CUST2676,Male,59,Mumbai,Home Decor,PROD565,1702.07,4,2023-11-15,Credit Card,24.1,0,47.18,309
CUST2677,Male,45,Hyderabad,Apparel,PROD985,3965.11,3,2023-03-28,Debit Card,48.91,1,43.05,109
CUST2678,Male,59,Delhi,Beauty,PROD328,3500.69,3,2023-08-15,UPI,3.27,1,12.05,418
CUST2679,Female,41,Mumbai,Footwear,PROD446,2682.14,5,2023-04-07,UPI,13.13,0,32.37,274
CUST2680,Female,37,Hyderabad,Beauty,PROD131,3999.92,2,2023-12-15,Credit Card,38.54,1,19.95,191
CUST2681,Female,46,Bangalore,Home Decor,PROD669,4126.33,4,2023-10-08,Credit Card,19.34,1,3.07,104
CUST2682,Female,26,Delhi,Apparel,PROD156,2835.23,2,2023-04-13,Net Banking,22.07,0,1.73,359
CUST2683,Female,41,Mumbai,Beauty,PROD757,1670.2,1,2023-07-15,Debit Card,47.1,1,43.36,448
CUST2684,Male,52,Bangalore,Home Decor,PROD932,1726.81,5,2023-01-11,Cash on Delivery,14.05,0,14.07,318
CUST2685,Female,54,Hyderabad,Accessories,PROD699,1718.76,3,2023-11-15,Cash on Delivery,1.71,1,39.14,143
CUST2686,Male,31,Hyderabad,Footwear,PROD772,4457.14,3,2023-08-31,Debit Card,17.29,0,9.25,257
CUST2687,Male,47,Chennai,Home Decor,PROD631,4264.75,3,2023-09-29,Cash on Delivery,46.73,0,19.83,327
CUST2688,Male,33,Chennai,Footwear,PROD317,2832.46,4,2023-08-17,Net Banking,16.71,1,20.89,444
CUST2689,Male,21,Delhi,Apparel,PROD682,1850.2,2,2023-05-23,Debit Card,25.08,0,7.63,41
CUST2690,Female,27,Delhi,Apparel,PROD553,3734.3,1,2023-06-25,Credit Card,49.9,1,16.96,389
CUST2691,Female,23,Hyderabad,Apparel,PROD503,822.13,1,2023-12-03,Credit Card,52.24,1,18.6,354
CUST2692,Female,28,Bangalore,Apparel,PROD180,2738.83,5,2023-07-12,UPI,30.09,0,26.45,271
CUST2693,Male,54,Mumbai,Apparel,PROD643,1960.44,2,2023-02-23,Credit Card,57.13,0,8.05,326
CUST2694,Female,56,Bangalore,Home Decor,PROD476,645.11,1,2023-04-29,Credit Card,27.55,1,44.58,173
CUST2695,Female,40,Bangalore,Footwear,PROD531,3251.71,3,2023-12-08,UPI,38.76,1,13.36,314
CUST2696,Male,45,Mumbai,Footwear,PROD609,2118.17,5,2023-05-02,Cash on Delivery,2.52,0,20.01,236
CUST2697,Female,29,Chennai,Home Decor,PROD226,1535.59,5,2023-05-18,Credit Card,2.2,0,32.53,50
CUST2698,Female,30,Delhi,Accessories,PROD659,1397.59,2,2023-06-20,Cash on Delivery,27.55,0,32.23,389
CUST2699,Female,37,Bangalore,Footwear,PROD372,754.75,1,2023-04-19,Cash on Delivery,23.88,0,25.47,211
CUST2700,Male,29,Delhi,Beauty,PROD828,1323.25,4,2023-07-09,Credit Card,17.83,1,45.3,222
CUST2701,Female,58,Hyderabad,Home Decor,PROD781,3140.42,1,2023-08-07,Credit Card,36.2,1,31.15,316
CUST2702,Female,58,Hyderabad,Beauty,PROD705,3571.72,2,2023-04-28,UPI,17.03,0,26.77,152
CUST2703,Male,35,Bangalore,Footwear,PROD766,2418.02,2,2023-02-03,Credit Card,48.78,0,29.3,330
CUST2704,Female,29,Mumbai,Accessories,PROD871,3017.05,2,2023-09-20,Net Banking,7.32,1,41.23,206
CUST2705,Female,57,Chennai,Beauty,PROD126,3448.74,5,2023-10-22,Credit Card,34.31,0,49.4,167
CUST2706,Male,21,Hyderabad,Footwear,PROD730,3024.55,3,2023-02-01,Credit Card,48.87,0,2.94,449
CUST2707,Female,24,Chennai,Beauty,PROD724,1371.43,3,2023-11-20,Debit Card,1.61,1,32.85,342
CUST2708,Male,45,Chennai,Beauty,PROD223,1248.38,3,2023-02-26,Credit Card,5.64,1,33.34,252
CUST2709,Female,40,Mumbai,Footwear,PROD943,2237.56,1,2023-05-15,Net Banking,12.75,1,3.73,47
CUST2710,Female,59,Hyderabad,Footwear,PROD768,2847.07,2,2023-11-08,Credit Card,13.7,1,30.59,498
CUST2711,Male,37,Hyderabad,Apparel,PROD212,4096.17,4,2023-03-28,Cash on Delivery,46.93,1,12.73,477
CUST2712,Male,23,Bangalore,Footwear,PROD556,1668.33,1,2023-01-17,Net Banking,11.76,0,17.27,11
CUST2713,Female,42,Chennai,Footwear,PROD649,3260.83,4,2023-09-21,Cash on Delivery,34.93,1,7.23,478
CUST2714,Male,56,Mumbai,Apparel,PROD689,1770.67,4,2023-06-06,UPI,44.05,0,18.69,410
CUST2715,Female,29,Delhi,Apparel,PROD946,843.22,4,2023-07-24,Credit Card,9.02,1,45.96,284
CUST2716,Female,57,Hyderabad,Apparel,PROD791,1927.64,4,2023-02-28,UPI,1.72,1,41.14,441
CUST2717,Male,42,Delhi,Footwear,PROD672,3232.55,3,2023-01-08,Net Banking,37.49,0,49.69,97
CUST2718,Female,30,Delhi,Beauty,PROD422,4885.55,2,2023-01-14,Net Banking,33.66,1,22.73,390
CUST2719,Female,24,Chennai,Footwear,PROD450,1111.02,5,2023-02-10,Cash on Delivery,5.06,1,39.05,380
CUST2720,Female,24,Chennai,Beauty,PROD154,4789.49,5,2023-08-18,Cash on Delivery,22.34,1,28.31,296
CUST2721,Female,60,Hyderabad,Footwear,PROD980,2496.96,4,2023-12-23,Net Banking,10.24,1,39.99,140
CUST2722,Male,27,Bangalore,Home Decor,PROD673,3496.59,5,2023-06-16,Cash on Delivery,37.02,1,26.57,417
CUST2723,Male,23,Delhi,Footwear,PROD418,4812.64,4,2023-06-24,UPI,1.25,1,22.74,420
CUST2724,Female,28,Mumbai,Accessories,PROD689,2126.49,5,2023-10-23,Credit Card,47.92,1,33.91,444
CUST2725,Male,20,Mumbai,Footwear,PROD886,2691.75,3,2023-03-08,Cash on Delivery,52.73,0,37.3,368
CUST2726,Male,31,Delhi,Beauty,PROD452,2440.64,2,2023-02-11,Debit Card,38.07,0,31.41,58
CUST2727,Male,20,Delhi,Apparel,PROD499,4085.68,4,2023-01-29,Net Banking,1.02,0,49.28,159
CUST2728,Male,20,Bangalore,Footwear,PROD409,2415.73,2,2023-02-28,Credit Card,54.72,0,24.5,498
CUST2729,Male,25,Delhi,Accessories,PROD579,2490.46,1,2023-04-17,Credit Card,35.53,1,41.5,103
CUST2730,Female,19,Mumbai,Footwear,PROD706,899.8,3,2023-04-20,UPI,25.91,0,42.15,336
CUST2731,Male,41,Bangalore,Footwear,PROD707,4083.12,5,2023-06-01,Debit Card,16.41,1,4.0,80
CUST2732,Male,22,Delhi,Apparel,PROD910,2250.35,4,2023-06-29,UPI,31.04,0,40.85,475
CUST2733,Male,43,Bangalore,Home Decor,PROD575,1155.74,2,2023-08-18,UPI,45.49,0,25.14,75
CUST2734,Male,59,Mumbai,Beauty,PROD669,4793.41,1,2023-10-13,Debit Card,48.74,1,18.78,24
CUST2735,Female,27,Mumbai,Footwear,PROD664,730.07,3,2023-01-04,Credit Card,5.02,0,10.09,114
CUST2736,Female,29,Chennai,Home Decor,PROD578,839.87,5,2023-07-24,Credit Card,5.74,1,42.94,52
CUST2737,Male,27,Mumbai,Accessories,PROD255,2411.77,3,2023-02-26,Net Banking,2.17,1,41.1,446
CUST2738,Male,31,Chennai,Home Decor,PROD347,4879.35,2,2023-01-22,Debit Card,27.21,1,45.96,252
CUST2739,Female,25,Chennai,Beauty,PROD107,2329.13,4,2023-02-18,Net Banking,40.4,1,48.92,188
CUST2740,Female,34,Chennai,Accessories,PROD193,933.07,3,2023-02-04,Net Banking,30.16,0,11.32,81
CUST2741,Male,42,Bangalore,Apparel,PROD978,3862.75,4,2023-04-13,Debit Card,17.74,1,0.84,128
CUST2742,Male,26,Mumbai,Accessories,PROD456,4830.91,4,2023-07-03,Credit Card,54.8,0,18.95,498
CUST2743,Male,33,Mumbai,Home Decor,PROD714,4338.62,4,2023-01-05,Net Banking,21.7,0,28.31,238
CUST2744,Male,53,Chennai,Home Decor,PROD302,3406.55,4,2023-08-01,Cash on Delivery,6.41,1,14.55,231
CUST2745,Female,52,Hyderabad,Apparel,PROD104,4123.76,3,2023-03-01,Credit Card,25.61,1,14.99,270
CUST2746,Female,46,Hyderabad,Apparel,PROD356,4126.0,2,2023-02-13,Credit Card,33.66,0,10.48,345
CUST2747,Male,59,Delhi,Apparel,PROD703,1699.97,2,2023-07-14,Debit Card,6.2,1,47.48,120
CUST2748,Male,19,Chennai,Apparel,PROD958,4566.56,4,2023-07-04,Debit Card,3.54,1,39.76,223
CUST2749,Male,53,Delhi,Accessories,PROD195,1442.06,5,2023-02-17,Credit Card,32.15,1,37.51,377
CUST2750,Female,56,Chennai,Beauty,PROD597,2704.02,4,2023-11-28,Net Banking,57.19,0,11.25,168
CUST2751,Female,23,Chennai,Footwear,PROD207,4327.04,1,2023-02-24,Net Banking,3.01,1,0.49,484
CUST2752,Male,36,Hyderabad,Beauty,PROD272,2115.89,2,2023-12-20,Credit Card,18.92,1,36.24,299
CUST2753,Male,50,Mumbai,Apparel,PROD115,4932.81,1,2023-01-24,Cash on Delivery,37.23,1,29.94,249
CUST2754,Female,59,Chennai,Home Decor,PROD174,2752.39,2,2023-08-05,Net Banking,56.21,0,41.24,336
CUST2755,Male,29,Delhi,Beauty,PROD987,2883.5,4,2023-11-09,Net Banking,4.34,0,30.76,137
CUST2756,Male,37,Delhi,Footwear,PROD613,3326.84,1,2023-02-16,UPI,50.03,1,14.01,423
CUST2757,Male,28,Mumbai,Accessories,PROD623,1447.23,2,2023-07-27,Debit Card,10.97,0,9.69,15
CUST2758,Female,57,Hyderabad,Beauty,PROD821,3449.71,1,2023-12-08,Cash on Delivery,52.11,1,6.62,462
CUST2759,Male,49,Mumbai,Apparel,PROD843,2387.36,3,2023-11-12,UPI,5.63,1,33.19,296
CUST2760,Male,26,Mumbai,Home Decor,PROD543,3266.45,4,2023-05-14,Cash on Delivery,36.9,0,25.2,114
CUST2761,Female,18,Hyderabad,Beauty,PROD495,2110.82,1,2023-07-22,Credit Card,12.78,0,20.6,69
CUST2762,Male,59,Mumbai,Beauty,PROD421,4011.28,5,2023-04-20,Debit Card,55.47,0,41.17,0
CUST2763,Female,46,Chennai,Accessories,PROD231,4880.84,3,2023-02-12,Debit Card,15.27,0,11.66,305
CUST2764,Male,45,Hyderabad,Apparel,PROD493,4956.99,2,2023-12-22,UPI,53.21,1,33.13,374
CUST2765,Male,52,Hyderabad,Accessories,PROD767,4062.95,3,2023-06-18,Net Banking,28.64,0,15.85,354
CUST2766,Male,36,Chennai,Footwear,PROD683,3776.86,4,2023-06-03,Cash on Delivery,13.23,0,44.31,153
CUST2767,Female,57,Mumbai,Home Decor,PROD725,2137.92,3,2023-03-23,UPI,55.58,0,30.32,329
CUST2768,Female,54,Bangalore,Home Decor,PROD706,2062.39,1,2023-09-16,Net Banking,27.7,1,3.41,385
CUST2769,Male,23,Bangalore,Footwear,PROD145,2592.88,5,2023-02-05,Credit Card,41.44,0,7.39,21
CUST2770,Female,46,Mumbai,Accessories,PROD312,4695.49,5,2023-12-08,Credit Card,42.63,0,42.37,228
CUST2771,Male,52,Hyderabad,Accessories,PROD570,2674.41,4,2023-03-02,Net Banking,28.23,0,41.9,7
CUST2772,Male,28,Chennai,Beauty,PROD487,2817.66,5,2023-01-21,Net Banking,9.15,0,32.97,63
CUST2773,Female,26,Mumbai,Beauty,PROD538,2759.53,1,2023-11-21,Debit Card,14.05,0,26.81,285
CUST2774,Female,37,Mumbai,Beauty,PROD294,4748.5,5,2023-10-28,Credit Card,19.28,0,3.28,35
CUST2775,Female,52,Delhi,Apparel,PROD975,1615.68,3,2023-03-03,Cash on Delivery,33.9,0,0.22,371
CUST2776,Female,36,Delhi,Home Decor,PROD399,4290.15,5,2023-03-15,Cash on Delivery,41.87,0,3.76,130
CUST2777,Male,45,Chennai,Apparel,PROD810,1631.17,2,2023-06-22,UPI,44.41,0,42.47,207
CUST2778,Male,54,Delhi,Home Decor,PROD848,2640.23,1,2023-08-20,Credit Card,15.67,1,17.51,14
CUST2779,Male,34,Hyderabad,Apparel,PROD702,4530.39,4,2023-01-16,UPI,36.04,0,34.28,339
CUST2780,Male,33,Bangalore,Accessories,PROD457,2183.22,5,2023-08-28,UPI,59.49,0,19.57,340
CUST2781,Female,47,Mumbai,Accessories,PROD615,3377.92,3,2023-08-19,Credit Card,53.8,1,24.88,461
CUST2782,Male,25,Hyderabad,Footwear,PROD367,2750.8,4,2023-03-11,Net Banking,23.88,0,11.16,437
CUST2783,Male,22,Bangalore,Apparel,PROD553,2056.81,4,2023-01-17,Net Banking,41.82,1,23.04,482
CUST2784,Female,49,Mumbai,Beauty,PROD758,2603.29,1,2023-10-03,UPI,53.72,0,7.01,340
CUST2785,Female,40,Bangalore,Accessories,PROD964,3995.37,3,2023-01-03,UPI,30.77,0,25.1,391
CUST2786,Male,55,Hyderabad,Footwear,PROD647,4515.94,3,2023-10-14,Debit Card,1.13,0,0.68,325
CUST2787,Female,58,Bangalore,Home Decor,PROD453,2332.76,5,2023-06-20,Net Banking,32.6,1,1.69,268
CUST2788,Female,43,Hyderabad,Home Decor,PROD249,2781.01,3,2023-04-16,Debit Card,44.57,0,41.44,142
CUST2789,Male,55,Mumbai,Beauty,PROD400,2964.48,4,2023-11-04,Credit Card,45.81,0,31.64,167
CUST2790,Male,39,Mumbai,Home Decor,PROD925,3212.82,3,2023-12-28,Cash on Delivery,8.34,1,6.6,398
CUST2791,Female,51,Chennai,Footwear,PROD386,702.15,2,2023-03-06,Credit Card,49.48,1,24.86,344
CUST2792,Male,37,Delhi,Home Decor,PROD169,1570.02,5,2023-11-04,Debit Card,26.04,1,1.33,392
CUST2793,Female,50,Mumbai,Beauty,PROD260,4596.94,4,2023-05-01,Credit Card,15.19,0,9.95,307
CUST2794,Male,18,Bangalore,Beauty,PROD582,3777.54,3,2023-06-29,Net Banking,56.57,1,42.04,300
CUST2795,Male,21,Bangalore,Home Decor,PROD835,2284.43,5,2023-08-31,Credit Card,9.93,0,34.62,162
CUST2796,Male,46,Mumbai,Home Decor,PROD883,1551.83,3,2023-07-06,Credit Card,6.76,0,45.49,353
CUST2797,Female,47,Chennai,Apparel,PROD870,1510.83,1,2023-01-25,Net Banking,48.62,1,1.02,473
CUST2798,Female,28,Delhi,Beauty,PROD188,4723.38,4,2023-01-26,Net Banking,39.51,0,45.99,75
CUST2799,Female,37,Hyderabad,Accessories,PROD742,4543.24,3,2023-06-08,Net Banking,50.66,0,6.16,329
CUST2800,Male,59,Hyderabad,Beauty,PROD557,4057.28,1,2023-09-23,Debit Card,28.04,0,48.16,146
CUST2801,Male,60,Hyderabad,Beauty,PROD723,1065.01,4,2023-04-30,Net Banking,42.67,0,13.06,232
CUST2802,Female,26,Bangalore,Beauty,PROD119,2049.26,3,2023-09-17,UPI,43.67,1,15.98,320
CUST2803,Female,39,Bangalore,Accessories,PROD530,3090.7,1,2023-05-18,Debit Card,41.03,0,33.44,118
CUST2804,Male,18,Chennai,Apparel,PROD954,1460.05,2,2023-08-05,Cash on Delivery,28.67,0,0.4,481
CUST2805,Male,26,Bangalore,Footwear,PROD538,3582.69,2,2023-05-17,Credit Card,18.35,0,46.79,389
CUST2806,Male,25,Delhi,Accessories,PROD770,2638.46,2,2023-10-29,Credit Card,23.86,1,8.46,129
CUST2807,Male,37,Bangalore,Beauty,PROD161,1436.86,2,2023-06-21,Credit Card,4.11,1,44.33,455
CUST2808,Male,49,Hyderabad,Footwear,PROD655,3003.79,5,2023-10-27,Cash on Delivery,57.31,1,40.79,314
CUST2809,Female,56,Hyderabad,Home Decor,PROD276,943.34,3,2023-02-15,Debit Card,22.29,0,28.01,436
CUST2810,Female,55,Hyderabad,Beauty,PROD278,519.3,3,2023-09-11,Debit Card,55.96,1,31.79,96
CUST2811,Female,46,Delhi,Footwear,PROD706,3424.85,5,2023-07-15,Credit Card,39.44,1,43.47,40
CUST2812,Male,50,Chennai,Footwear,PROD282,1276.66,1,2023-05-15,Cash on Delivery,29.03,1,16.66,76
CUST2813,Male,44,Mumbai,Home Decor,PROD467,3455.55,3,2023-01-18,UPI,41.47,0,21.57,347
CUST2814,Male,58,Mumbai,Beauty,PROD404,1507.23,5,2023-09-10,Credit Card,15.2,1,7.24,22
CUST2815,Female,59,Bangalore,Home Decor,PROD243,3346.93,5,2023-05-13,Debit Card,35.45,1,28.09,235
CUST2816,Female,46,Chennai,Accessories,PROD976,3349.82,1,2023-07-06,Credit Card,37.56,0,49.61,343
CUST2817,Female,45,Chennai,Accessories,PROD534,1654.61,3,2023-12-19,Debit Card,50.36,1,29.3,414
CUST2818,Female,20,Chennai,Accessories,PROD845,3634.21,5,2023-01-26,Debit Card,13.15,0,11.47,99
CUST2819,Male,23,Hyderabad,Footwear,PROD749,1171.13,3,2023-01-08,Credit Card,48.85,0,46.95,361
CUST2820,Female,56,Chennai,Footwear,PROD444,1148.59,2,2023-11-28,Debit Card,9.02,0,1.41,306
CUST2821,Male,25,Delhi,Accessories,PROD660,1052.93,1,2023-10-05,Net Banking,36.42,0,26.16,259
CUST2822,Female,35,Hyderabad,Accessories,PROD244,3685.53,2,2023-12-26,Net Banking,19.23,0,47.85,285
CUST2823,Female,18,Mumbai,Apparel,PROD187,3779.05,2,2023-05-17,Cash on Delivery,50.71,1,32.85,80
CUST2824,Female,31,Delhi,Beauty,PROD176,3711.57,2,2023-01-09,Credit Card,47.36,0,23.87,320
CUST2825,Female,32,Delhi,Beauty,PROD255,1197.73,2,2023-08-26,Cash on Delivery,31.05,0,36.83,329
CUST2826,Male,53,Chennai,Footwear,PROD415,1246.09,3,2023-12-17,Debit Card,7.77,1,38.84,175
CUST2827,Male,58,Mumbai,Apparel,PROD648,1083.66,1,2023-08-02,Net Banking,2.03,1,25.53,334
CUST2828,Female,52,Hyderabad,Footwear,PROD479,4362.68,1,2023-07-02,UPI,20.7,0,39.02,248
CUST2829,Female,53,Chennai,Accessories,PROD545,2144.42,2,2023-09-07,Cash on Delivery,51.54,0,15.65,22
CUST2830,Female,28,Chennai,Footwear,PROD308,2601.2,4,2023-03-11,Credit Card,59.36,1,41.07,170
CUST2831,Male,29,Hyderabad,Accessories,PROD196,629.05,4,2023-05-09,UPI,58.36,0,5.84,344
CUST2832,Male,48,Mumbai,Accessories,PROD404,4759.71,4,2023-01-02,Net Banking,26.02,1,12.06,420
CUST2833,Male,28,Hyderabad,Apparel,PROD938,2449.01,4,2023-12-31,Cash on Delivery,9.2,1,27.74,202
CUST2834,Female,39,Delhi,Accessories,PROD973,1342.2,1,2023-01-27,Credit Card,6.31,0,33.84,424
CUST2835,Female,32,Mumbai,Accessories,PROD113,1385.1,2,2023-03-16,UPI,4.06,0,36.61,364
CUST2836,Male,25,Chennai,Accessories,PROD560,4908.56,1,2023-11-12,Cash on Delivery,48.56,1,43.92,205
CUST2837,Male,30,Bangalore,Footwear,PROD262,1857.45,3,2023-12-27,UPI,48.11,1,0.05,372
CUST2838,Female,52,Mumbai,Home Decor,PROD379,807.52,4,2023-11-10,Debit Card,17.92,1,6.68,282
CUST2839,Male,58,Delhi,Beauty,PROD751,2731.0,3,2023-05-22,Cash on Delivery,35.98,1,11.57,342
CUST2840,Male,54,Bangalore,Accessories,PROD968,1074.2,3,2023-07-26,Debit Card,37.89,1,0.27,76
CUST2841,Female,26,Chennai,Home Decor,PROD422,4021.2,3,2023-09-02,Debit Card,40.65,1,34.14,204
CUST2842,Female,59,Hyderabad,Beauty,PROD732,1523.42,2,2023-04-25,Net Banking,48.31,0,0.17,376
CUST2843,Female,29,Bangalore,Beauty,PROD965,846.91,4,2023-09-20,Net Banking,39.53,1,41.47,451
CUST2844,Female,55,Hyderabad,Accessories,PROD991,3006.42,1,2023-03-07,Debit Card,6.39,0,28.19,241
CUST2845,Female,22,Chennai,Footwear,PROD600,2610.9,1,2023-01-17,UPI,29.47,0,28.53,337
CUST2846,Female,39,Mumbai,Home Decor,PROD298,613.85,3,2023-08-15,Credit Card,19.78,1,19.03,207
CUST2847,Male,57,Hyderabad,Accessories,PROD627,4164.19,4,2023-11-17,Credit Card,28.41,1,11.87,233
CUST2848,Male,19,Mumbai,Apparel,PROD906,4661.9,2,2023-09-28,UPI,2.38,1,47.35,386
CUST2849,Male,46,Bangalore,Home Decor,PROD378,1260.1,5,2023-10-14,Net Banking,34.37,0,45.07,182
CUST2850,Female,44,Mumbai,Footwear,PROD190,1015.29,4,2023-06-21,Debit Card,7.15,0,46.45,401
CUST2851,Male,51,Bangalore,Apparel,PROD347,4686.61,5,2023-09-14,Credit Card,55.03,1,49.94,284
CUST2852,Female,49,Hyderabad,Apparel,PROD278,4499.72,4,2023-09-26,Net Banking,59.46,0,49.42,173
CUST2853,Male,37,Bangalore,Footwear,PROD416,2338.17,5,2023-09-28,Cash on Delivery,13.82,1,26.74,60
CUST2854,Female,37,Hyderabad,Home Decor,PROD787,4577.32,2,2023-05-25,UPI,44.25,0,4.05,211
CUST2855,Female,25,Bangalore,Beauty,PROD568,3586.99,1,2023-04-14,Debit Card,28.56,1,13.74,31
CUST2856,Female,47,Bangalore,Beauty,PROD394,1192.46,2,2023-07-20,Cash on Delivery,52.7,1,6.9,27
CUST2857,Male,19,Hyderabad,Home Decor,PROD245,4440.74,5,2023-07-28,UPI,9.46,1,29.77,278
CUST2858,Male,50,Mumbai,Home Decor,PROD827,2438.8,1,2023-05-20,Debit Card,14.46,1,4.05,392
CUST2859,Female,25,Bangalore,Home Decor,PROD738,3022.94,2,2023-07-04,Credit Card,53.04,0,14.24,237
CUST2860,Female,21,Bangalore,Beauty,PROD446,1095.97,2,2023-01-13,Debit Card,7.42,1,12.34,40
CUST2861,Male,25,Bangalore,Home Decor,PROD283,2213.13,5,2023-01-03,Debit Card,57.78,1,38.21,353
CUST2862,Female,46,Bangalore,Accessories,PROD214,2782.7,3,2023-10-28,Credit Card,32.77,0,31.73,399
CUST2863,Female,48,Delhi,Home Decor,PROD276,3536.83,5,2023-09-09,Credit Card,10.64,0,25.76,381
CUST2864,Female,58,Mumbai,Home Decor,PROD897,3286.39,3,2023-08-29,Net Banking,21.39,0,15.97,234
CUST2865,Male,56,Hyderabad,Apparel,PROD787,4907.2,2,2023-10-04,Cash on Delivery,20.23,1,11.93,2
CUST2866,Female,24,Mumbai,Home Decor,PROD225,2702.75,5,2023-08-30,Debit Card,12.15,0,49.28,73
CUST2867,Female,28,Delhi,Accessories,PROD459,2734.77,5,2023-02-10,Credit Card,8.96,0,15.11,419
CUST2868,Female,60,Bangalore,Home Decor,PROD598,2987.32,1,2023-04-27,Debit Card,7.88,0,41.25,321
CUST2869,Male,44,Hyderabad,Beauty,PROD841,3396.07,5,2023-12-11,Cash on Delivery,22.74,0,25.36,414
CUST2870,Male,36,Delhi,Footwear,PROD884,3525.78,4,2023-01-01,Credit Card,56.12,1,39.87,252
CUST2871,Male,40,Bangalore,Home Decor,PROD679,4346.78,4,2023-11-18,Cash on Delivery,53.3,0,32.21,73
CUST2872,Female,39,Mumbai,Beauty,PROD337,1609.33,4,2023-08-14,Debit Card,11.11,1,12.4,174
CUST2873,Female,31,Hyderabad,Apparel,PROD389,549.4,5,2023-11-04,Cash on Delivery,33.12,0,31.7,114
CUST2874,Male,50,Delhi,Home Decor,PROD308,3167.58,5,2023-06-03,Debit Card,8.41,1,22.22,103
CUST2875,Female,55,Delhi,Beauty,PROD447,3789.88,4,2023-09-22,Debit Card,19.43,1,14.88,302
CUST2876,Female,27,Chennai,Footwear,PROD388,2805.07,5,2023-12-31,Cash on Delivery,41.68,1,3.27,454
CUST2877,Female,54,Hyderabad,Apparel,PROD915,1727.07,4,2023-10-11,Net Banking,44.68,1,25.49,108
CUST2878,Male,37,Hyderabad,Beauty,PROD218,4947.79,1,2023-09-19,Net Banking,16.83,0,38.87,16
CUST2879,Female,43,Bangalore,Apparel,PROD610,2691.66,3,2023-09-11,Cash on Delivery,1.98,1,2.07,72
CUST2880,Male,52,Bangalore,Footwear,PROD715,2404.78,4,2023-10-15,Cash on Delivery,45.23,1,1.25,169
CUST2881,Male,26,Mumbai,Footwear,PROD568,4979.84,4,2023-03-30,UPI,19.57,1,40.28,167
CUST2882,Female,45,Chennai,Apparel,PROD343,3650.53,4,2023-10-13,Net Banking,45.48,0,6.55,3
CUST2883,Female,45,Bangalore,Home Decor,PROD483,613.93,1,2023-09-03,UPI,16.77,0,23.07,11
CUST2884,Male,37,Mumbai,Beauty,PROD665,4963.58,2,2023-01-20,Cash on Delivery,18.53,1,26.84,94
CUST2885,Male,53,Mumbai,Footwear,PROD506,3079.15,1,2023-05-07,Debit Card,31.91,0,45.14,493
CUST2886,Male,46,Chennai,Apparel,PROD140,882.03,2,2023-12-28,Net Banking,1.47,1,1.79,497
CUST2887,Female,44,Hyderabad,Apparel,PROD615,3543.66,2,2023-12-15,Debit Card,49.35,1,16.72,212
CUST2888,Male,18,Chennai,Beauty,PROD127,2104.86,4,2023-11-29,Credit Card,57.35,0,41.22,40
CUST2889,Female,30,Mumbai,Accessories,PROD839,4366.79,5,2023-12-19,Cash on Delivery,9.52,0,44.44,94
CUST2890,Male,26,Bangalore,Apparel,PROD880,2625.08,2,2023-07-03,UPI,21.65,0,22.3,92
CUST2891,Female,50,Mumbai,Apparel,PROD728,3988.37,3,2023-10-16,Cash on Delivery,8.14,1,25.4,462
CUST2892,Female,43,Chennai,Beauty,PROD796,1602.47,5,2023-06-02,UPI,1.84,0,45.05,114
CUST2893,Female,21,Hyderabad,Apparel,PROD608,2965.88,5,2023-07-02,Net Banking,50.88,1,16.98,355
CUST2894,Female,50,Hyderabad,Accessories,PROD168,2138.78,3,2023-01-09,Net Banking,12.17,1,8.39,307
CUST2895,Male,26,Delhi,Accessories,PROD256,937.27,3,2023-03-15,Net Banking,50.53,0,40.39,345
CUST2896,Female,39,Bangalore,Beauty,PROD496,2826.63,4,2023-08-31,Net Banking,31.9,1,10.01,1
CUST2897,Female,24,Mumbai,Home Decor,PROD630,1929.91,3,2023-05-01,Credit Card,5.01,1,24.78,329
CUST2898,Male,22,Delhi,Footwear,PROD513,3612.56,3,2023-04-14,Debit Card,32.93,1,3.59,117
CUST2899,Female,56,Hyderabad,Accessories,PROD161,584.88,5,2023-10-15,Credit Card,34.73,0,34.16,382
CUST2900,Female,25,Delhi,Beauty,PROD169,3050.57,5,2023-12-27,Debit Card,3.86,1,6.55,225
CUST2901,Female,42,Delhi,Footwear,PROD473,2456.42,5,2023-07-04,Debit Card,31.0,0,29.91,170
CUST2902,Male,32,Hyderabad,Accessories,PROD684,4740.0,3,2023-05-03,Net Banking,16.51,0,14.39,306
CUST2903,Female,43,Bangalore,Accessories,PROD375,3705.09,4,2023-02-15,Cash on Delivery,17.08,1,32.35,62
CUST2904,Male,36,Hyderabad,Beauty,PROD984,2848.56,2,2023-02-09,Debit Card,24.78,0,27.98,358
CUST2905,Female,20,Bangalore,Footwear,PROD309,1201.6,4,2023-01-04,Net Banking,50.72,1,20.03,237
CUST2906,Female,38,Hyderabad,Footwear,PROD824,2902.31,3,2023-09-18,Net Banking,3.25,0,29.69,400
CUST2907,Male,19,Chennai,Beauty,PROD327,3983.15,2,2023-07-03,Net Banking,27.83,1,32.88,446
CUST2908,Female,46,Hyderabad,Accessories,PROD850,1457.95,5,2023-09-25,Credit Card,25.1,0,14.1,104
